id,key,value,type
8616229,highway,residential,regular
8616229,lanes,2,regular
8616229,way_id,129205,massgis
8616229,name,Howland Street,regular
8616229,source,massgis_import_v0.1_20071008165629,regular
8616229,width,11.0,regular
8616230,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616230,highway,service,regular
8616230,way_id,49,massgis
8616230,source,massgis_import_v0.1_20071008165629,regular
8616232,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616232,highway,service,regular
8616234,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616234,created_by,JOSM,regular
8616234,highway,service,regular
8616234,way_id,49,massgis
8616234,source,massgis_import_v0.1_20071008165629,regular
8616236,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616236,highway,service,regular
8616236,way_id,49,massgis
8616236,service,alley,regular
8616236,source,massgis_import_v0.1_20071008165629,regular
8616238,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616238,highway,residential,regular
8616238,name,Broad Canal Way,regular
8616239,access,private,regular
8616239,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616239,condition,fair,regular
8616239,highway,residential,regular
8616239,lanes,1,regular
8616239,way_id,131829,massgis
8616239,name,Vail Court,regular
8616239,source,massgis_import_v0.1_20071008165629,regular
8616239,width,7.6,regular
8616240,highway,service,regular
8616242,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616242,condition,fair,regular
8616242,created_by,pys60 client (crschmidt),regular
8616242,highway,residential,regular
8616242,lanes,1,regular
8616242,way_id,122490,massgis
8616242,name,Stinson Court,regular
8616242,source,massgis_import_v0.1_20071008165629,regular
8616242,width,3.7,regular
8616244,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616244,condition,fair,regular
8616244,created_by,JOSM,regular
8616244,highway,residential,regular
8616244,lanes,2,regular
8616244,way_id,119728,massgis
8616244,name,Erie Street,regular
8616244,oneway,yes,regular
8616244,source,massgis_import_v0.1_20071008165629,regular
8616244,width,12.2,regular
8616246,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616246,condition,fair,regular
8616246,highway,secondary,regular
8616246,lanes,2,regular
8616246,way_id,119728,massgis
8616246,name,Erie Street,regular
8616246,source,massgis_import_v0.1_20071008165629,regular
8616246,surface,block,regular
8616246,width,10.4,regular
8616254,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8616254,condition,fair,regular
8616254,highway,residential,regular
8616254,lanes,2,regular
8616254,way_id,123665,massgis
8616254,name,Elm Street,regular
8616254,oneway,yes,regular
8616254,source,massgis_import_v0.1_20071008165629,regular
8616254,width,12.8,regular
8617254,NHS,yes,regular
8617254,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8617254,bridge,yes,regular
8617254,condition,fair,regular
8617254,hazmat,no,regular
8617254,hgv,yes,regular
8617254,highway,motorway,regular
8617254,lanes,3,regular
8617254,layer,2,regular
8617254,way_id,145280; 167929,massgis
8617254,name,Tobin Bridge,regular
8617254,oneway,yes,regular
8617254,ref,US 1,regular
8617254,source,massgis_import_v0.1_20071008150341; massgis_import_v0.1_20071008193615,regular
8617254,hgv,MassGIS,source
8617254,toll,no,regular
8617254,width,18.3,regular
8636092,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636092,condition,good,regular
8636092,highway,secondary,regular
8636092,lanes,2,regular
8636092,ref,0 N124,massgis
8636092,way_id,201039,massgis
8636092,name,Frontage Road Northbound,regular
8636092,oneway,yes,regular
8636092,source,massgis_import_v0.1_20071008193615,regular
8636092,width,18.3,regular
8636133,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636133,condition,fair,regular
8636133,highway,secondary,regular
8636133,lanes,2,regular
8636133,ref,0 N413,massgis
8636133,way_id,192851,massgis
8636133,name,Tremont Street,regular
8636133,source,massgis_import_v0.1_20071008193615,regular
8636133,width,22.6,regular
8636141,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636141,condition,fair,regular
8636141,created_by,JOSM,regular
8636141,highway,residential,regular
8636141,lanes,2,regular
8636141,way_id,129409,massgis
8636141,name,Mission Street,regular
8636141,source,massgis_import_v0.1_20071008193615,regular
8636141,width,11.6,regular
8636143,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636143,condition,good,regular
8636143,highway,secondary,regular
8636143,lanes,2,regular
8636143,way_id,146467,massgis
8636143,name,Bowdoin Street,regular
8636143,source,massgis_import_v0.1_20071008193615,regular
8636143,width,22.0,regular
8636144,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636144,condition,deficient,regular
8636144,created_by,JOSM,regular
8636144,highway,residential,regular
8636144,lanes,2,regular
8636144,way_id,114253,massgis
8636144,name,Greenville Street,regular
8636144,source,massgis_import_v0.1_20071008193615,regular
8636144,width,12.2,regular
8636347,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636347,condition,good,regular
8636347,hazmat,designated,regular
8636347,highway,trunk,regular
8636347,lanes,3,regular
8636347,way_id,153767,massgis
8636347,name,New Rutherford Avenue,regular
8636347,oneway,yes,regular
8636347,ref,MA 99,regular
8636347,source,massgis_import_v0.1_20071008193615,regular
8636352,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636352,condition,good,regular
8636352,highway,residential,regular
8636352,lanes,2,regular
8636352,way_id,189964,massgis
8636352,name,Monument Avenue,regular
8636352,oneway,yes,regular
8636352,source,massgis_import_v0.1_20071008193615,regular
8636352,width,12.8,regular
8636363,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636363,condition,fair,regular
8636363,highway,residential,regular
8636363,lanes,2,regular
8636363,way_id,139183,massgis
8636363,name,Melrose Street,regular
8636363,oneway,yes,regular
8636363,source,massgis_import_v0.1_20071008193615,regular
8636363,width,10.4,regular
8636370,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636370,created_by,Potlatch 0.10f,regular
8636370,highway,service,regular
8636370,way_id,35,massgis
8636370,source,massgis_import_v0.1_20071008193615,regular
8636375,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636375,created_by,Potlatch 0.10f,regular
8636375,highway,service,regular
8636375,way_id,35,massgis
8636375,source,massgis_import_v0.1_20071008193615,regular
8636386,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636386,condition,fair,regular
8636386,created_by,JOSM,regular
8636386,highway,residential,regular
8636386,lanes,1,regular
8636386,way_id,135942,massgis
8636386,name,Dartmouth Place,regular
8636386,oneway,yes,regular
8636386,source,massgis_import_v0.1_20071008193615,regular
8636386,width,7.6,regular
8636388,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636388,condition,intolerable,regular
8636388,created_by,JOSM,regular
8636388,highway,residential,regular
8636388,lanes,1,regular
8636388,way_id,111159,massgis
8636388,name,Mount Pleasant Place,regular
8636388,source,massgis_import_v0.1_20071008193615,regular
8636388,surface,unpaved,regular
8636388,width,5.5,regular
8636391,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636391,condition,good,regular
8636391,highway,residential,regular
8636391,lanes,2,regular
8636391,way_id,121850,massgis
8636391,name,San Juan Street,regular
8636391,note,FIXME unreviewed oneway,regular
8636391,source,massgis_import_v0.1_20071008193615,regular
8636391,width,15.2,regular
8636402,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636402,condition,deficient,regular
8636402,highway,residential,regular
8636402,lanes,2,regular
8636402,way_id,144362,massgis
8636402,name,Webber Street,regular
8636402,source,massgis_import_v0.1_20071008193615,regular
8636402,width,12.2,regular
8636404,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636404,condition,good,regular
8636404,highway,residential,regular
8636404,lanes,2,regular
8636404,way_id,186673,massgis
8636404,name,Speare Place,regular
8636404,note,FIXME unreviewed oneway,regular
8636404,oneway,no,regular
8636404,source,massgis_import_v0.1_20071008193615,regular
8636404,width,13.4,regular
8636405,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636405,highway,service,regular
8636405,way_id,35,massgis
8636405,service,driveway,regular
8636405,source,massgis_import_v0.1_20071008193615,regular
8636406,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636406,condition,fair,regular
8636406,highway,secondary,regular
8636406,lanes,2,regular
8636406,way_id,154362,massgis
8636406,name,Union Park Street,regular
8636406,oneway,yes,regular
8636406,source,massgis_import_v0.1_20071008193615,regular
8636406,width,20.1,regular
8636407,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636407,created_by,Potlatch 0.10f,regular
8636407,highway,service,regular
8636407,way_id,35,massgis
8636407,source,massgis_import_v0.1_20071008193615,regular
8636416,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636416,condition,good,regular
8636416,highway,residential,regular
8636416,lanes,2,regular
8636416,way_id,142311,massgis
8636416,name,Cumberland Street,regular
8636416,source,massgis_import_v0.1_20071008193615,regular
8636416,width,13.7,regular
8636460,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636460,condition,good,regular
8636460,highway,residential,regular
8636460,lanes,2,regular
8636460,way_id,128818,massgis
8636460,name,Paul Place,regular
8636460,note,FIXME unreviewed oneway,regular
8636460,source,massgis_import_v0.1_20071008193615,regular
8636460,width,9.1,regular
8636461,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636461,condition,good,regular
8636461,hazmat,no,regular
8636461,hgv,yes,regular
8636461,highway,motorway_link,regular
8636461,lanes,2,regular
8636461,way_id,169422,massgis
8636461,oneway,yes,regular
8636461,ref,MA 3,regular
8636461,source,massgis_import_v0.1_20071008193615,regular
8636461,hgv,MassGIS,source
8636461,start_date,03/01/2005,regular
8636463,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636463,highway,motorway_link,regular
8636463,lanes,2,regular
8636463,way_id,150002,massgis
8636463,oneway,yes,regular
8636463,source,massgis_import_v0.1_20071008193615,regular
8636463,start_date,28/10/2004,regular
8636480,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636480,condition,fair,regular
8636480,created_by,Potlatch 0.10f,regular
8636480,highway,residential,regular
8636480,lanes,1,regular
8636480,way_id,193692,massgis
8636480,name,Mitchell Street,regular
8636480,oneway,yes,regular
8636480,source,massgis_import_v0.1_20071008193615,regular
8636480,width,7.0,regular
8636509,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636509,condition,fair,regular
8636509,highway,residential,regular
8636509,lanes,2,regular
8636509,way_id,109180,massgis
8636509,name,Stillman Street,regular
8636509,oneway,yes,regular
8636509,source,massgis_import_v0.1_20071008193615,regular
8636509,width,12.8,regular
8636520,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636520,condition,good,regular
8636520,highway,primary_link,regular
8636520,lanes,2,regular
8636520,way_id,152943;198279,massgis
8636520,name,Commonwealth Avenue,regular
8636520,oneway,yes,regular
8636520,source,massgis_import_v0.1_20071008193615,regular
8636520,width,13.7,regular
8636532,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636532,condition,fair,regular
8636532,highway,primary,regular
8636532,way_id,134349,massgis
8636532,name,North Washington Street,regular
8636532,oneway,yes,regular
8636532,source,massgis_import_v0.1_20071008193615,regular
8636532,width,30.2,regular
8636549,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636549,highway,service,regular
8636549,way_id,35,massgis
8636549,source,massgis_import_v0.1_20071008193615,regular
8636551,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636551,condition,deficient,regular
8636551,created_by,JOSM,regular
8636551,highway,residential,regular
8636551,lanes,1,regular
8636551,way_id,154393,massgis
8636551,name,Transit Street,regular
8636551,source,massgis_import_v0.1_20071008193615,regular
8636551,width,5.5,regular
8636555,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636555,condition,deficient,regular
8636555,highway,primary,regular
8636555,lanes,2,regular
8636555,ref,0 N442,massgis
8636555,way_id,186747,massgis
8636555,name,Lomasney Way,regular
8636555,oneway,yes,regular
8636555,source,massgis_import_v0.1_20071008193615,regular
8636555,width,14.0,regular
8636589,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636589,condition,fair,regular
8636589,highway,service,regular
8636589,lanes,1,regular
8636589,way_id,136224,massgis
8636589,name,Federal Court,regular
8636589,service,alley,regular
8636589,source,massgis_import_v0.1_20071008193615,regular
8636589,width,5.5,regular
8636637,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636637,condition,good,regular
8636637,highway,residential,regular
8636637,lanes,1,regular
8636637,way_id,152425,massgis
8636637,name,Carpenter Street,regular
8636637,source,massgis_import_v0.1_20071008193615,regular
8636637,width,10.1,regular
8636670,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636670,condition,fair,regular
8636670,created_by,JOSM,regular
8636670,highway,residential,regular
8636670,lanes,2,regular
8636670,way_id,166483,massgis
8636670,name,Sanger Street,regular
8636670,source,massgis_import_v0.1_20071008193615,regular
8636670,width,10.7,regular
8636682,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636682,condition,good,regular
8636682,highway,residential,regular
8636682,lanes,1,regular
8636682,way_id,209955,massgis
8636682,name,Cedar Street,regular
8636682,oneway,yes,regular
8636682,source,massgis_import_v0.1_20071008193615,regular
8636682,width,7.0,regular
8636684,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636684,condition,good,regular
8636684,highway,secondary,regular
8636684,lanes,2,regular
8636684,way_id,146467,massgis
8636684,name,Bowdoin Street,regular
8636684,oneway,yes,regular
8636684,source,massgis_import_v0.1_20071008193615,regular
8636684,width,12.2,regular
8636688,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636688,condition,fair,regular
8636688,highway,residential,regular
8636688,lanes,2,regular
8636688,way_id,186683,massgis
8636688,name,Oak Street,regular
8636688,source,massgis_import_v0.1_20071008193615,regular
8636688,width,11.0,regular
8636691,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636691,condition,good,regular
8636691,highway,secondary,regular
8636691,lanes,2,regular
8636691,way_id,144984,massgis
8636691,name,Main Street,regular
8636691,oneway,yes,regular
8636691,source,massgis_import_v0.1_20071008193615,regular
8636691,width,22.0,regular
8636702,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636702,condition,deficient,regular
8636702,highway,secondary,regular
8636702,lanes,2,regular
8636702,way_id,159452,massgis
8636702,name,Dudley Street,regular
8636702,source,massgis_import_v0.1_20071008193615,regular
8636702,width,19.8,regular
8636721,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636721,condition,fair,regular
8636721,highway,residential,regular
8636721,lanes,2,regular
8636721,way_id,212374,massgis
8636721,name,West Second Street,regular
8636721,oneway,yes,regular
8636721,source,massgis_import_v0.1_20071008193615,regular
8636721,width,15.2,regular
8636726,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636726,condition,fair,regular
8636726,created_by,JOSM,regular
8636726,highway,secondary,regular
8636726,lanes,2,regular
8636726,way_id,194332,massgis
8636726,name,Ruggles Street,regular
8636726,source,massgis_import_v0.1_20071008193615,regular
8636726,width,12.5,regular
8636729,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636729,condition,fair,regular
8636729,hgv,no,regular
8636729,highway,trunk,regular
8636729,lanes,2,regular
8636729,ref,0 N082,massgis
8636729,way_id,151159,massgis
8636729,name,Storrow Drive,regular
8636729,oneway,yes,regular
8636729,source,massgis_import_v0.1_20071008193615,regular
8636729,width,30.2,regular
8636732,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636732,condition,good,regular
8636732,highway,secondary,regular
8636732,lanes,2,regular
8636732,way_id,138462,massgis
8636732,name,West Newton Street,regular
8636732,source,massgis_import_v0.1_20071008193615,regular
8636732,width,14.0,regular
8636734,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636734,condition,good,regular
8636734,highway,tertiary,regular
8636734,lanes,2,regular
8636734,way_id,188545,massgis
8636734,name,Parker Street,regular
8636734,note,FIXME unreviewed oneway,regular
8636734,oneway,yes,regular
8636734,source,massgis_import_v0.1_20071008193615,regular
8636734,width,10.1,regular
8636784,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636784,highway,residential,regular
8636784,way_id,35,massgis
8636784,source,massgis_import_v0.1_20071008193615,regular
8636790,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636790,highway,service,regular
8636790,way_id,35,massgis
8636790,name,Harvard Way,regular
8636790,source,massgis_import_v0.1_20071008193615,regular
8636792,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636792,condition,fair,regular
8636792,highway,secondary,regular
8636792,lanes,2,regular
8636792,way_id,192482,massgis
8636792,name,Albany Street,regular
8636792,source,massgis_import_v0.1_20071008193615,regular
8636792,width,12.5,regular
8636799,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636799,condition,fair,regular
8636799,created_by,JOSM,regular
8636799,highway,residential,regular
8636799,lanes,2,regular
8636799,way_id,154627,massgis
8636799,name,Grimes Street,regular
8636799,note,FIXME unreviewed oneway,regular
8636799,oneway,yes,regular
8636799,source,massgis_import_v0.1_20071008193615,regular
8636799,width,9.1,regular
8636807,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636807,condition,fair,regular
8636807,highway,residential,regular
8636807,lanes,2,regular
8636807,way_id,141224,massgis
8636807,name,Hammond Street,regular
8636807,source,massgis_import_v0.1_20071008193615,regular
8636807,width,16.5,regular
8636826,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8636826,highway,motorway_link,regular
8636826,lanes,1,regular
8636826,way_id,214291,massgis
8636826,oneway,yes,regular
8636826,orig_name,Ramp - Congress Street To Rt 93,regular
8636826,source,massgis_import_v0.1_20071008193615,regular
8636826,start_date,05/01/2005,regular
8637534,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637534,condition,fair,regular
8637534,created_by,JOSM,regular
8637534,highway,residential,regular
8637534,lanes,1,regular
8637534,way_id,152239,massgis
8637534,name,Leman Place,regular
8637534,source,massgis_import_v0.1_20071008193615,regular
8637534,surface,block,regular
8637534,width,6.1,regular
8637569,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637569,highway,residential,regular
8637569,way_id,35,massgis
8637569,name,Longfellow Pl,regular
8637569,source,massgis_import_v0.1_20071008193615,regular
8637572,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637572,condition,fair,regular
8637572,highway,service,regular
8637572,lanes,1,regular
8637572,way_id,126695,massgis
8637572,name,Public Alley 822,regular
8637572,service,alley,regular
8637572,source,massgis_import_v0.1_20071008193615,regular
8637572,width,4.3,regular
8637575,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637575,highway,residential,regular
8637575,way_id,35,massgis
8637575,name,Longfellow Pl,regular
8637575,source,massgis_import_v0.1_20071008193615,regular
8637576,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637576,condition,deficient,regular
8637576,highway,residential,regular
8637576,lanes,1,regular
8637576,way_id,191389,massgis
8637576,name,Fay Street,regular
8637576,oneway,yes,regular
8637576,source,massgis_import_v0.1_20071008193615,regular
8637576,width,7.0,regular
8637586,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637586,condition,fair,regular
8637586,highway,residential,regular
8637586,lanes,2,regular
8637586,way_id,135068,massgis
8637586,name,South Street,regular
8637586,oneway,yes,regular
8637586,sidewalk,both,regular
8637586,source,massgis_import_v0.1_20071008193615,regular
8637586,width,17.1,regular
8637592,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637592,highway,residential,regular
8637592,way_id,35,massgis
8637592,source,massgis_import_v0.1_20071008193615,regular
8637594,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637594,condition,deficient,regular
8637594,created_by,JOSM,regular
8637594,highway,residential,regular
8637594,lanes,2,regular
8637594,way_id,137980,massgis
8637594,name,Estey Street,regular
8637594,source,massgis_import_v0.1_20071008193615,regular
8637594,width,12.2,regular
8637598,access,private,regular
8637598,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637598,highway,service,regular
8637598,way_id,35,massgis
8637598,service,alley,regular
8637598,source,massgis_import_v0.1_20071008193615,regular
8637610,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637610,condition,fair,regular
8637610,highway,residential,regular
8637610,lanes,2,regular
8637610,way_id,213852,massgis
8637610,name,Fifth Street,regular
8637610,source,massgis_import_v0.1_20071008193615,regular
8637639,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637639,highway,service,regular
8637639,way_id,35,massgis
8637639,oneway,yes,regular
8637639,service,parking ramp,regular
8637639,source,massgis_import_v0.1_20071008193615,regular
8637645,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637645,highway,motorway_link,regular
8637645,lanes,2,regular
8637645,way_id,214276,massgis
8637645,oneway,yes,regular
8637645,orig_name,Ramp - Rt 93 Nb To Rt 90,regular
8637645,ramp,yes,regular
8637645,source,massgis_import_v0.1_20071008193615,regular
8637645,start_date,02/12/2004,regular
8637649,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637649,highway,service,regular
8637649,way_id,35,massgis
8637649,oneway,yes,regular
8637649,service,parking ramp,regular
8637649,source,massgis_import_v0.1_20071008193615,regular
8637650,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637650,condition,intolerable,regular
8637650,created_by,JOSM,regular
8637650,highway,residential,regular
8637650,lanes,1,regular
8637650,way_id,201270,massgis
8637650,name,Wendell Place,regular
8637650,source,massgis_import_v0.1_20071008193615,regular
8637650,surface,unpaved,regular
8637650,width,6.7,regular
8637654,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637654,condition,fair,regular
8637654,highway,service,regular
8637654,lanes,1,regular
8637654,way_id,126428,massgis
8637654,name,Public Alley 542,regular
8637654,note,FIXME unreviewed oneway,regular
8637654,oneway,yes,regular
8637654,service,alley,regular
8637654,source,massgis_import_v0.1_20071008193615,regular
8637654,width,4.9,regular
8637662,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637662,created_by,JOSM,regular
8637662,highway,residential,regular
8637662,way_id,35,massgis
8637662,source,massgis_import_v0.1_20071008193615,regular
8637666,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637666,condition,deficient,regular
8637666,highway,residential,regular
8637666,lanes,2,regular
8637666,way_id,203270,massgis
8637666,name,Ferrin Street,regular
8637666,source,massgis_import_v0.1_20071008193615,regular
8637666,surface,block,regular
8637666,width,9.8,regular
8637669,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637669,condition,fair,regular
8637669,created_by,JOSM,regular
8637669,highway,residential,regular
8637669,lanes,1,regular
8637669,way_id,187043,massgis
8637669,name,Garden Street Arch,regular
8637669,source,massgis_import_v0.1_20071008193615,regular
8637669,width,2.7,regular
8637690,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637690,created_by,JOSM,regular
8637690,highway,residential,regular
8637690,way_id,35,massgis
8637690,source,massgis_import_v0.1_20071008193615,regular
8637696,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637696,highway,service,regular
8637696,way_id,35,massgis
8637696,source,massgis_import_v0.1_20071008193615,regular
8637704,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637704,condition,fair,regular
8637704,highway,residential,regular
8637704,lanes,2,regular
8637704,way_id,209510,massgis
8637704,name,Trinity Place,regular
8637704,source,massgis_import_v0.1_20071008193615,regular
8637704,width,15.2,regular
8637705,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637705,condition,good,regular
8637705,highway,primary,regular
8637705,lanes,3,regular
8637705,way_id,190260,massgis
8637705,name,Commonwealth Avenue,regular
8637705,oneway,yes,regular
8637705,ref,MA 2,regular
8637705,source,massgis_import_v0.1_20071008193615,regular
8637705,width,59.1,regular
8637710,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637710,condition,deficient,regular
8637710,created_by,JOSM,regular
8637710,highway,residential,regular
8637710,lanes,2,regular
8637710,way_id,151122,massgis
8637710,name,Pelham Terrace,regular
8637710,source,massgis_import_v0.1_20071008193615,regular
8637710,width,6.1,regular
8637722,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637722,condition,fair,regular
8637722,highway,secondary,regular
8637722,lanes,2,regular
8637722,way_id,130454,massgis
8637722,name,David G. Mugar Way,regular
8637722,oneway,yes,regular
8637722,ref,MA 28,regular
8637722,source,massgis_import_v0.1_20071008193615,regular
8637722,width,9.5,regular
8637727,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637727,condition,deficient,regular
8637727,highway,residential,regular
8637727,lanes,2,regular
8637727,way_id,173208,massgis
8637727,name,Lyndeboro Street,regular
8637727,oneway,yes,regular
8637727,source,massgis_import_v0.1_20071008193615,regular
8637727,width,9.1,regular
8637728,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637728,condition,fair,regular
8637728,highway,service,regular
8637728,lanes,1,regular
8637728,way_id,187924,massgis
8637728,name,Coolidge Avenue,regular
8637728,source,massgis_import_v0.1_20071008193615,regular
8637728,width,3.0,regular
8637740,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637740,condition,deficient,regular
8637740,highway,service,regular
8637740,lanes,1,regular
8637740,way_id,208593,massgis
8637740,name,Jefferson Avenue,regular
8637740,service,alley,regular
8637740,source,massgis_import_v0.1_20071008193615,regular
8637740,surface,unpaved,regular
8637740,width,4.3,regular
8637744,access,private,regular
8637744,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637744,highway,service,regular
8637744,way_id,35,massgis
8637744,name,Harvard Place,regular
8637744,service,alley,regular
8637744,source,massgis_import_v0.1_20071008193615,regular
8637745,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637745,condition,good,regular
8637745,highway,residential,regular
8637745,lanes,1,regular
8637745,way_id,150347,massgis
8637745,name,Rogers Street,regular
8637745,oneway,yes,regular
8637745,source,massgis_import_v0.1_20071008193615,regular
8637745,width,5.5,regular
8637750,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637750,highway,residential,regular
8637750,way_id,35,massgis
8637750,source,massgis_import_v0.1_20071008193615,regular
8637763,access,private,regular
8637763,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637763,highway,service,regular
8637763,way_id,35,massgis
8637763,source,massgis_import_v0.1_20071008193615,regular
8637771,access,private,regular
8637771,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637771,highway,service,regular
8637771,way_id,35,massgis
8637771,source,massgis_import_v0.1_20071008193615,regular
8637773,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637773,condition,deficient,regular
8637773,highway,residential,regular
8637773,lanes,2,regular
8637773,way_id,107820,massgis
8637773,name,Salem Street Avenue,regular
8637773,oneway,yes,regular
8637773,source,massgis_import_v0.1_20071008193615,regular
8637773,width,6.7,regular
8637788,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637788,condition,fair,regular
8637788,highway,residential,regular
8637788,lanes,2,regular
8637788,way_id,207942,massgis
8637788,name,Father Songin Way,regular
8637788,oneway,yes,regular
8637788,source,massgis_import_v0.1_20071008193615,regular
8637788,width,10.4,regular
8637791,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637791,condition,fair,regular
8637791,highway,service,regular
8637791,lanes,1,regular
8637791,way_id,206778,massgis
8637791,name,Public Alley 419,regular
8637791,service,alley,regular
8637791,source,massgis_import_v0.1_20071008193615,regular
8637791,width,3.7,regular
8637792,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637792,created_by,JOSM,regular
8637792,highway,residential,regular
8637792,way_id,35,massgis
8637792,source,massgis_import_v0.1_20071008193615,regular
8637797,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637797,condition,deficient,regular
8637797,created_by,JOSM,regular
8637797,highway,residential,regular
8637797,lanes,2,regular
8637797,way_id,112752,massgis
8637797,name,Eldora Street,regular
8637797,source,massgis_import_v0.1_20071008193615,regular
8637797,width,11.6,regular
8637798,attribution,Office of Geographic and Environmental Information (MassGIS),regular
8637798,condition,good,regular
8637798,hazmat,no,regular
8637798,hgv,yes,regular
8637798,highway,motorway,regular
8637798,lanes,2,regular
8637798,way_id,152870,massgis
